news_id	key_word	start_date	end_date	news_author
300711	RALPH LAUREN	2015/5/13 0:00	2015/5/16 0:00	Tess Stynes
78869	U S	2016/10/19 0:00	2016/10/22 0:00	Julie Jargon
300777	SEARS	2014/2/27 0:00	2014/3/2 0:00	Michael Calia
305858	AT&T	2016/4/26 0:00	2016/4/29 0:00	Austen Hufford
300792	COSTCO WHOLESALE	2015/3/5 0:00	2015/3/8 0:00	Angela Chen
365484	S & T IN	2014/7/29 0:00	2014/8/1 0:00	Bob Tita
118892	AK STEEL	2016/7/26 0:00	2016/7/29 0:00	Josh Beckerman
69732	TOLL BROTHERS IN	2016/2/23 0:00	2016/2/26 0:00	Austen Hufford
162488	BIG LOTS	2016/8/26 0:00	2016/8/29 0:00	Austen Hufford
220510	UNITED PARCEL SERVICE	2013/10/25 0:00	2013/10/28 0:00	Ben Fox Rubin
383302	S & T	2013/1/29 0:00	2013/2/1 0:00	Rumman Ahmed
372712	CATERPILLAR	2015/1/27 0:00	2015/1/30 0:00	"Josh Mitchell, Paul Ziobro, Theo Francis"
222195	SONIC AUTOMOTIVE	2015/10/28 0:00	2015/10/31 0:00	Gautham Nagesh
400425	NEWS	2015/5/5 0:00	2015/5/8 0:00	Chelsey Dulaney
294585	COMMUNITY HEALTH SYSTEMS	2015/8/3 0:00	2015/8/6 0:00	Cassandra Jaramillo
167812	US	2013/4/16 0:00	2013/4/19 0:00	Tess Stynes
378469	AT&T	2016/7/21 0:00	2016/7/24 0:00	Austen Hufford
192858	BOSTON BEER	2015/2/24 0:00	2015/2/27 0:00	Tess Stynes
305461	NOW	2015/8/5 0:00	2015/8/8 0:00	"Chelsey Dulaney, Shalini Ramachandran"
301149	TJX	2013/8/20 0:00	2013/8/23 0:00	Shelly Banjo
264891	COMMERCE	2013/1/15 0:00	2013/1/18 0:00	Greg Bensinger
102916	KROGER CO	2013/3/7 0:00	2013/3/10 0:00	Annie Gasparro
342803	STATE STREET	2017/4/26 0:00	2017/4/29 0:00	Julie Jargon
296642	S & T IN	2014/10/28 0:00	2014/10/31 0:00	Bob Tita
366426	S & T IN	2014/7/29 0:00	2014/8/1 0:00	Michael Calia
215477	US	2014/10/22 0:00	2014/10/25 0:00	Jeff Bennett
301257	CLOROX	2017/2/3 0:00	2017/2/6 0:00	Imani Moise
69791	NEWELL BRANDS	2015/10/30 0:00	2015/11/2 0:00	Anne Steele
335495	RALPH LAUREN	2014/5/9 0:00	2014/5/12 0:00	"Erin McCarthy, Suzanne Kapner"
217323	AT&T	2017/10/24 0:00	2017/10/27 0:00	"Cara Lombardo, Susan Carey"
121146	US	2013/7/17 0:00	2013/7/20 0:00	"Ruth Bender, Suzanne Vranica"
186129	S & T	2014/1/28 0:00	2014/1/31 0:00	Michael Calia
228350	KINDER MORGAN	2016/7/20 0:00	2016/7/23 0:00	Tess Stynes
95371	BE AEROSPACE	2015/10/27 0:00	2015/10/30 0:00	"Doug Cameron, Ezequiel Minaya"
222395	PPG INDUSTRIES	2015/7/16 0:00	2015/7/19 0:00	Tess Stynes
234283	CUMMINS	2013/4/30 0:00	2013/5/3 0:00	Bob Tita
231988	S & T	2016/7/21 0:00	2016/7/24 0:00	"Alison Sider, Tess Stynes"
412279	UNIT	2014/8/5 0:00	2014/8/8 0:00	Tess Stynes
268593	AMGEN	2014/1/28 0:00	2014/1/31 0:00	Tess Stynes
253173	HOME DEPOT	2016/8/16 0:00	2016/8/19 0:00	Paul Ziobro
414720	HANESBRANDS	2016/2/4 0:00	2016/2/7 0:00	Maria Armental
320721	FIFTH THIRD	2014/7/17 0:00	2014/7/20 0:00	"Andrew R. Johnson, Erin McCarthy"
303791	D R HORTON	2016/4/21 0:00	2016/4/24 0:00	"Chris Kirkham, Joshua Jamerson"
318369	S & T IN	2015/1/27 0:00	2015/1/30 0:00	Takashi Mochizuki
288784	UNITED STATES STEEL	2015/1/27 0:00	2015/1/30 0:00	Josh Beckerman
303045	AT&T	2016/4/26 0:00	2016/4/29 0:00	Joshua Jamerson
403639	APPLE	2014/7/22 0:00	2014/7/25 0:00	Mayumi Negishi
363478	STATE STREET	2014/10/24 0:00	2014/10/27 0:00	Ahmed Al Omran
179565	IROBOT	2016/2/10 0:00	2016/2/13 0:00	Chelsey Dulaney
167114	HOME DEPOT	2013/5/21 0:00	2013/5/24 0:00	"Karen Talley, Shelly Banjo"
114709	JETBLUE AIRWAYS	2016/7/26 0:00	2016/7/29 0:00	Tess Stynes
123934	ONE GAS	2016/8/1 0:00	2016/8/4 0:00	Judy McKinnon
301725	S & T IN	2014/10/28 0:00	2014/10/31 0:00	Tess Stynes
253669	S & T IN	2014/1/28 0:00	2014/1/31 0:00	Erin McCarthy
301752	TIME US	2015/8/4 0:00	2015/8/7 0:00	"Annie Gasparro, Tess Stynes"
102382	ELI LILLY	2013/10/23 0:00	2013/10/26 0:00	Nathalie Tadena
249536	S & T	2014/4/29 0:00	2014/5/2 0:00	Anthony Harrup
182706	ADOBE	2014/3/18 0:00	2014/3/21 0:00	Anna Prior
297309	NEW YORK TIMES	2016/5/3 0:00	2016/5/6 0:00	Austen Hufford
329383	HARLEY-DAVIDSON	2016/10/18 0:00	2016/10/21 0:00	"Andrew Tangel, Imani Moise"
287197	S & T IN	2014/7/29 0:00	2014/8/1 0:00	Rogerio Jelmayer
301872	RANGE RESOURCES	2015/10/28 0:00	2015/10/31 0:00	Chester Dawson
404966	BAXTER INTERNATIONAL	2014/1/23 0:00	2014/1/26 0:00	Tess Stynes
301924	RANGE RESOURCES	2015/10/28 0:00	2015/10/31 0:00	Chelsey Dulaney
225139	EXPRESS	2014/3/12 0:00	2014/3/15 0:00	Tess Stynes
365750	S & T	2014/10/28 0:00	2014/10/31 0:00	Erich Schwartzel
399366	VORNADO REALTY	2015/5/4 0:00	2015/5/7 0:00	Maria Armental
413947	VALERO ENERGY	2014/4/29 0:00	2014/5/2 0:00	Erin McCarthy
90172	T-MOBILE US	2014/7/31 0:00	2014/8/3 0:00	Michael Calia
302063	S & T IN	2013/7/23 0:00	2013/7/26 0:00	Melodie Warner
298874	BARNES & NOBLE	2016/11/22 0:00	2016/11/25 0:00	"Jeffrey A. Trachtenberg, Joshua Jamerson"
316613	YUM BRANDS	2016/2/3 0:00	2016/2/6 0:00	Maria Armental
378331	DELTA AIR LINES	2014/7/23 0:00	2014/7/26 0:00	Erin McCarthy
222092	US	2015/7/15 0:00	2015/7/18 0:00	Anthony Harrup
377572	TOLL BROTHERS	2014/5/28 0:00	2014/5/31 0:00	Michael Calia
399535	AT&T	2014/10/22 0:00	2014/10/25 0:00	Michael Calia
200857	RALPH LAUREN	2014/2/5 0:00	2014/2/8 0:00	Erin McCarthy
302155	FINISAR	2014/6/12 0:00	2014/6/15 0:00	Maria Armental
361152	HASBRO.	2013/7/22 0:00	2013/7/25 0:00	Melodie Warner
314356	CUSTOMERS	2015/7/23 0:00	2015/7/26 0:00	"Chelsey Dulaney, Julie Jargon"
268766	APPLE	2013/4/23 0:00	2013/4/26 0:00	Min-Jeong Lee
282707	FRESH DEL MONTE	2015/10/27 0:00	2015/10/30 0:00	Tess Stynes
302210	UNITEDHEALTH	2016/10/18 0:00	2016/10/21 0:00	"Anna Wilde Mathews, Joshua Jamerson"
253610	S&P GLOBAL	2016/7/28 0:00	2016/7/31 0:00	Lisa Beilfuss
172030	BIG 5	2013/7/30 0:00	2013/8/2 0:00	"Daniel Gilbert, Justin Scheck, Tom Fowler"
384028	FIRST	2013/7/24 0:00	2013/7/27 0:00	Santanu Choudhury
409908	BE AEROSPACE	2013/4/22 0:00	2013/4/25 0:00	James R. Hagerty
109522	HERSHEY	2015/10/28 0:00	2015/10/31 0:00	"Anne Steele, Annie Gasparro"
78149	PFIZER	2015/4/28 0:00	2015/5/1 0:00	Chelsey Dulaney
277795	HIGHER ONE	2015/10/27 0:00	2015/10/30 0:00	"Chelsey Dulaney, Paul Ziobro"
411774	HONEYWELL INTERNATIONAL	2017/4/21 0:00	2017/4/24 0:00	"Joshua Jamerson, Thomas Gryta"
302343	JACK IN THE BOX	2016/11/21 0:00	2016/11/24 0:00	Ezequiel Minaya
194329	AMGEN	2016/1/28 0:00	2016/1/31 0:00	Tess Stynes
210144	PROCTER GAMBLE	2017/4/26 0:00	2017/4/29 0:00	Anne Steele
302373	S & T IN	2013/4/23 0:00	2013/4/26 0:00	Saabira Chaudhuri
302383	S & T IN	2014/10/28 0:00	2014/10/31 0:00	"Anna Wilde Mathews, Michael Calia"
272343	S & T IN	2015/10/20 0:00	2015/10/23 0:00	Lisa Beilfuss
411939	UNIT	2013/8/6 0:00	2013/8/9 0:00	Santanu Choudhury
311523	AMAZON.COM.	2013/1/29 0:00	2013/2/1 0:00	"Greg Bensinger, John Letzing"
121985	SIMON PROPERTY GROUP	2015/10/27 0:00	2015/10/30 0:00	Anne Steele
179681	CONAGRA FOODS	2015/9/22 0:00	2015/9/25 0:00	"Annie Gasparro, Lisa Beilfuss"
207912	L BRANDS	2015/8/19 0:00	2015/8/22 0:00	"Lisa Beilfuss, Tess Stynes"
190891	MATTEL	2013/10/16 0:00	2013/10/19 0:00	Nathalie Tadena
351734	TIME WARNER	2013/5/1 0:00	2013/5/4 0:00	Shalini Ramachandran
243597	FIRST FINANCIAL	2015/4/16 0:00	2015/4/19 0:00	"Chelsey Dulaney, Ted Mann"
302600	ONE GAS	2016/2/17 0:00	2016/2/20 0:00	Anne Steele
302613	S & T IN	2013/7/23 0:00	2013/7/26 0:00	Drew FitzGerald
143771	EBAY	2016/4/26 0:00	2016/4/29 0:00	Lisa Beilfuss
171177	SHAKE SHACK	2015/8/10 0:00	2015/8/13 0:00	Tess Stynes
378223	AT&T	2016/7/21 0:00	2016/7/24 0:00	Susan Carey
336987	SCHLUMBERGER	2013/1/18 0:00	2013/1/21 0:00	"Alison Sider, Melodie Warner"
302688	ONE GAS	2016/2/17 0:00	2016/2/20 0:00	Tess Stynes
302690	S & T IN	2013/4/23 0:00	2013/4/26 0:00	Sam Schechner
364534	COMCAST	2014/1/28 0:00	2014/1/31 0:00	"John Kell, Shalini Ramachandran"
302718	S & T IN	2014/10/28 0:00	2014/10/31 0:00	Michael Calia
302726	S & T IN	2014/10/28 0:00	2014/10/31 0:00	Angela Chen
363415	STATE STREET	2016/7/27 0:00	2016/7/30 0:00	"Alexa Liautaud, Sam Schechner"
307554	PHILIP MORRIS INTERNATIONAL	2015/4/16 0:00	2015/4/19 0:00	Angela Chen
322889	BIG 5	2014/4/29 0:00	2014/5/2 0:00	Min-Jeong Lee
302776	S & T IN	2014/10/28 0:00	2014/10/31 0:00	Erin McCarthy
302790	HIGHER ONE	2014/5/8 0:00	2014/5/11 0:00	"Eric Pfanner, Megumi Fujikawa"
197316	HONEYWELL INTERNATIONAL	2016/4/22 0:00	2016/4/25 0:00	Ted Mann
302813	TIME US	2015/8/4 0:00	2015/8/7 0:00	Tess Stynes
302847	ACUITY BRANDS IN	2015/1/9 0:00	2015/1/12 0:00	Michael Calia
79936	STATE STREET	2014/10/24 0:00	2014/10/27 0:00	Maria Armental
322158	TORO CO	2016/5/19 0:00	2016/5/22 0:00	Tess Stynes
408825	WATERS	2015/4/28 0:00	2015/5/1 0:00	Angela Chen
302907	S & T IN	2014/10/28 0:00	2014/10/31 0:00	Min-Jeong Lee
302908	ALEXION PHARMACEUTICALS	2016/2/3 0:00	2016/2/6 0:00	Austen Hufford
239018	AMGEN	2013/7/30 0:00	2013/8/2 0:00	"Jonathan D. Rockoff, Peter Loftus"
372418	TIME WARNER	2014/11/5 0:00	2014/11/8 0:00	Chelsey Dulaney
279534	AVIS BUDGET GROUP	2017/2/15 0:00	2017/2/18 0:00	"Anne Steele, Ezequiel Minaya"
301657	CENTURY	2015/8/6 0:00	2015/8/9 0:00	"Lisa Beilfuss, Steven Perlberg"
303014	REGIONS FINANCIAL	2014/4/22 0:00	2014/4/25 0:00	Kris Hudson
248300	G-III APPAREL GROUP	2015/3/24 0:00	2015/3/27 0:00	Tess Stynes
197123	TARGET	2015/11/18 0:00	2015/11/21 0:00	Anne Steele
258363	S&P GLOBAL	2016/7/28 0:00	2016/7/31 0:00	Rogerio Jelmayer
186723	BIG 5	2014/10/28 0:00	2014/10/31 0:00	Michael Calia
78554	J&J SNACK FOODS	2017/1/23 0:00	2017/1/26 0:00	Michael Wursthorn
174799	COMMERCE	2014/1/14 0:00	2014/1/17 0:00	"Andrew R. Johnson, Tess Stynes"
323922	S & T IN	2016/10/20 0:00	2016/10/23 0:00	"Chris Kirkham, Joshua Jamerson"
89720	S & T	2013/4/23 0:00	2013/4/26 0:00	Saabira Chaudhuri
244152	AVON PRODUCTS	2015/2/12 0:00	2015/2/15 0:00	Angela Chen
292808	UNIT	2014/8/5 0:00	2014/8/8 0:00	Ben Fritz
332895	AMERISOURCEBERGEN	2016/8/2 0:00	2016/8/5 0:00	Tess Stynes
303727	GAMESTOP	2013/8/22 0:00	2013/8/25 0:00	"Ian Sherr, Michael Calia"
294032	FIRSTENERGY	2014/8/5 0:00	2014/8/8 0:00	Joshua Jamerson
317286	SERVICE INTERNATIONAL	2013/10/23 0:00	2013/10/26 0:00	Ben Fox Rubin
405819	MILLER HERMAN	2016/9/21 0:00	2016/9/24 0:00	Tess Stynes
199448	S & T	2015/10/20 0:00	2015/10/23 0:00	Ezequiel Minaya
303395	CARDIOVASCULAR S	2014/4/30 0:00	2014/5/3 0:00	Hester Plumridge
303411	YUM! BRANDS	2013/2/4 0:00	2013/2/7 0:00	"Annie Gasparro, Ben Fox Rubin"
303415	YUM! BRANDS	2013/2/4 0:00	2013/2/7 0:00	Julie Jargon
303421	KROGER	2015/9/11 0:00	2015/9/14 0:00	Lisa Beilfuss
285491	AT&T	2016/10/22 0:00	2016/10/25 0:00	"Joshua Jamerson, Julie Jargon"
314040	EQUITY ONE	2013/10/30 0:00	2013/11/2 0:00	Gilles Castonguay
233376	REGIONS FINANCIAL	2016/1/15 0:00	2016/1/18 0:00	Austen Hufford
398169	S & T IN	2013/10/29 0:00	2013/11/1 0:00	Nathalie Tadena
303628	JACK IN THE BOX	2015/11/17 0:00	2015/11/20 0:00	Austen Hufford
303420	CELGENE	2013/10/24 0:00	2013/10/27 0:00	Joseph Walker
100310	S & T IN	2013/1/29 0:00	2013/2/1 0:00	Dhanya Ann Thoppil
100529	COCA-COLA CO	2017/7/26 0:00	2017/7/29 0:00	Jennifer Maloney
409281	STRYKER	2014/10/16 0:00	2014/10/19 0:00	Tess Stynes
265356	AVIS BUDGET GROUP	2015/5/4 0:00	2015/5/7 0:00	Maria Armental
379925	AT&T	2016/7/21 0:00	2016/7/24 0:00	Joshua Jamerson
271951	AT&T	2014/7/23 0:00	2014/7/26 0:00	Annie Gasparro
248042	CORNING.	2014/10/28 0:00	2014/10/31 0:00	"Erin McCarthy, Jacob Bunge"
358920	VF	2016/7/22 0:00	2016/7/25 0:00	Anne Steele
312020	FINANCIAL ENGINES	2014/7/31 0:00	2014/8/3 0:00	Santanu Choudhury
386504	HERSHEY CO	2014/1/30 0:00	2014/2/2 0:00	Anna Prior
262097	PHILLIPS 66	2014/7/30 0:00	2014/8/2 0:00	Tess Stynes
230091	S & T	2016/4/21 0:00	2016/4/24 0:00	Austen Hufford
179487	TRACTOR SUPPLY	2015/10/21 0:00	2015/10/24 0:00	Maria Armental
315302	STEEL DYNAMICS	2014/4/16 0:00	2014/4/19 0:00	Maria Armental
109875	CAPITAL ONE FINANCIAL	2016/4/26 0:00	2016/4/29 0:00	Robert Wall
307123	ZOETIS	2013/4/30 0:00	2013/5/3 0:00	Peter Loftus
398112	S & T IN	2013/10/29 0:00	2013/11/1 0:00	Nathalie Tadena
393033	SIRIUS XM RADIO	2016/4/28 0:00	2016/5/1 0:00	Joshua Jamerson
291321	CONAGRA FOODS	2015/9/22 0:00	2015/9/25 0:00	"Annie Gasparro, Lisa Beilfuss"
199208	POST	2016/11/17 0:00	2016/11/20 0:00	Austen Hufford
309403	SYSCO	2015/5/4 0:00	2015/5/7 0:00	Lisa Beilfuss
411252	DISCOVER FINANCIAL SERVICES	2016/10/25 0:00	2016/10/28 0:00	"Josh Beckerman, Robin Sidel"
308074	AT&T	2015/1/27 0:00	2015/1/30 0:00	Bob Tita
389452	FRESH DEL MONTE PRODUCE	2015/4/28 0:00	2015/5/1 0:00	Angela Chen
370331	S & T IN	2013/1/29 0:00	2013/2/1 0:00	"Greg Bensinger, John Letzing"
351324	SERVICE INTERNATIONAL	2015/4/29 0:00	2015/5/2 0:00	Josh Beckerman
280516	AT&T	2016/10/22 0:00	2016/10/25 0:00	Ezequiel Minaya
193808	PACKAGING	2018/1/30 0:00	2018/2/2 0:00	Paul Ziobro
72558	HIGHER ONE	2015/10/27 0:00	2015/10/30 0:00	Robert Wall
357802	UNIT	2014/2/25 0:00	2014/2/28 0:00	Amy Guthrie
294465	TIME	2015/11/5 0:00	2015/11/8 0:00	Noemie Bisserbe
249615	OWENS CORNING IN	2016/2/10 0:00	2016/2/13 0:00	Chelsey Dulaney
388776	S&P GLOBAL	2016/11/3 0:00	2016/11/6 0:00	Ellen Byron
282630	POST	2014/5/8 0:00	2014/5/11 0:00	Ben Fox Rubin
345206	FIRST FINANCIAL	2013/10/17 0:00	2013/10/20 0:00	"Nathalie Tadena, Timothy W. Martin"
229957	S & T	2016/7/21 0:00	2016/7/24 0:00	Brittney Laryea
397662	GAP	2017/8/17 0:00	2017/8/20 0:00	"Austen Hufford, Sarah Nassauer"
255866	FCX	2014/10/28 0:00	2014/10/31 0:00	Tess Stynes
310808	CUSTOMERS	2014/10/21 0:00	2014/10/24 0:00	Chelsey Dulaney
304281	S & T IN	2014/10/28 0:00	2014/10/31 0:00	"Jonathan D. Rockoff, Tess Stynes"
304310	CELGENE	2015/7/23 0:00	2015/7/26 0:00	Lisa Beilfuss
304327	AVIS BUDGET GROUP	2014/10/29 0:00	2014/11/1 0:00	Josh Beckerman
194885	HOME	2016/7/21 0:00	2016/7/24 0:00	Maria Armental
323122	EQUIFAX	2015/10/21 0:00	2015/10/24 0:00	Tess Stynes
392262	BAXALTA	2015/10/29 0:00	2015/11/1 0:00	Chelsey Dulaney
285976	MCCORMICK & CO	2015/10/1 0:00	2015/10/4 0:00	Ezequiel Minaya
235079	SEARS	2014/5/22 0:00	2014/5/25 0:00	Michael Calia
315197	AT&T	2015/1/27 0:00	2015/1/30 0:00	Maria Armental
304517	U S STEEL	2015/4/28 0:00	2015/5/1 0:00	Tess Stynes
365501	FIRST	2014/4/24 0:00	2014/4/27 0:00	James R. Hagerty
355627	EQUITY ONE.	2016/4/27 0:00	2016/4/30 0:00	"Joshua Jamerson, Julie Jargon"
170281	CONSOLIDATED EDISON	2015/11/5 0:00	2015/11/8 0:00	Josh Beckerman
237383	KIMBERLY-CLARK	2016/7/25 0:00	2016/7/28 0:00	"Austen Hufford, Sharon Terlep"
70764	GUESS ?	2016/5/25 0:00	2016/5/28 0:00	Ezequiel Minaya
390427	BEST BUY CO	2016/5/24 0:00	2016/5/27 0:00	"Joshua Jamerson, Paul Ziobro"
304647	BE AEROSPACE	2016/7/26 0:00	2016/7/29 0:00	Doug Cameron
321584	HCA HEALTHCARE	2016/7/28 0:00	2016/7/31 0:00	Tess Stynes
155145	RALPH LAUREN	2015/2/4 0:00	2015/2/7 0:00	Suzanne Kapner
406441	UNIT	2014/11/4 0:00	2014/11/7 0:00	William Boston
295180	NOW	2014/8/6 0:00	2014/8/9 0:00	Rhiannon Hoyle
151293	UNDER ARMOUR	2016/1/28 0:00	2016/1/31 0:00	Sara Germano
304684	BE AEROSPACE	2016/7/26 0:00	2016/7/29 0:00	Anne Steele
304707	NEW YORK TIMES	2018/2/8 0:00	2018/2/11 0:00	Lukas I. Alpert
249467	S & T	2014/4/29 0:00	2014/5/2 0:00	Justin Scheck
189073	VIACOM	2015/8/6 0:00	2015/8/9 0:00	"Lisa Beilfuss, Steven Perlberg"
189236	NIKE	2015/6/25 0:00	2015/6/28 0:00	"Sara Germano, Tess Stynes"
252820	DOLLAR TREE	2016/11/22 0:00	2016/11/25 0:00	Anne Steele
89974	BOB EVANS FARMS	2015/9/1 0:00	2015/9/4 0:00	Maria Armental
381357	US	2018/4/18 0:00	2018/4/21 0:00	Imani Moise
250095	S & T IN	2014/1/28 0:00	2014/1/31 0:00	"Ben Fox Rubin, Everdeen Mason"
236923	U S	2013/7/17 0:00	2013/7/20 0:00	Melodie Warner
200067	MATTEL	2017/4/20 0:00	2017/4/23 0:00	Paul Ziobro
314588	BLOOMIN' BRANDS	2015/11/3 0:00	2015/11/6 0:00	Anne Steele
203425	BAKER HUGHES CO	2017/10/20 0:00	2017/10/23 0:00	Thomas Gryta
250849	BECTON DICKINSON & CO	2014/2/4 0:00	2014/2/7 0:00	Everdeen Mason
197215	MACY'S	2016/8/11 0:00	2016/8/14 0:00	Maria Armental
150146	COMPUTER US	2015/10/27 0:00	2015/10/30 0:00	"Bob Tita, Lisa Beilfuss"
158973	STATE STREET	2013/4/19 0:00	2013/4/22 0:00	Greg Bensinger
159676	J&J SNACK FOODS	2016/7/25 0:00	2016/7/28 0:00	Maria Armental
255509	S & T IN	2015/7/21 0:00	2015/7/24 0:00	Chelsey Dulaney
164662	S & T	2015/1/27 0:00	2015/1/30 0:00	Chelsey Dulaney
190010	MONSTER BEVERAGE	2016/8/4 0:00	2016/8/7 0:00	Josh Beckerman
305102	S & T IN	2013/7/23 0:00	2013/7/26 0:00	David Rom¨¢n
361004	THE BANK OF NEW	2013/4/17 0:00	2013/4/20 0:00	"Cassandra Sweet, Saabira Chaudhuri"
308878	ACUITY BRANDS IN	2014/7/1 0:00	2014/7/4 0:00	Joshua Jamerson
277793	MOLSON COORS	2016/11/1 0:00	2016/11/4 0:00	Joshua Jamerson
361026	J&J SNACK FOODS	2016/4/25 0:00	2016/4/28 0:00	Don Clark
131736	COMCAST	2017/4/27 0:00	2017/4/30 0:00	Shalini Ramachandran
200294	ELI LILLY	2015/10/22 0:00	2015/10/25 0:00	Lisa Beilfuss
243563	APPLIED MATERIALS	2014/11/13 0:00	2014/11/16 0:00	Josh Beckerman
305195	BEST BUY	2014/8/26 0:00	2014/8/29 0:00	"Drew FitzGerald, Michael Calia"
341328	DARDEN RESTAURANTS	2014/12/16 0:00	2014/12/19 0:00	"Julie Jargon, Tess Stynes"
386667	AT&T	2013/10/23 0:00	2013/10/26 0:00	Joseph Walker
197988	ALASKA AIR GROUP	2015/10/22 0:00	2015/10/25 0:00	"Ezequiel Minaya, Susan Carey"
393497	MEREDITH	2014/4/24 0:00	2014/4/27 0:00	Kris Hudson
280608	WHOLE FOODS MARKET	2016/5/4 0:00	2016/5/7 0:00	Heather Haddon
336808	NEWFIELD EXPLORATION CO	2016/8/2 0:00	2016/8/5 0:00	Tess Stynes
305373	TARGET	2016/8/17 0:00	2016/8/20 0:00	Brian Blackstone
84161	STATE STREET	2014/10/24 0:00	2014/10/27 0:00	Ahmed Al Omran
291827	MANPOWERGROUP IN	2014/7/21 0:00	2014/7/24 0:00	Josh Beckerman
215377	CHEESECAKE FACTORY	2015/2/11 0:00	2015/2/14 0:00	Maria Armental
164200	FEDEX	2013/6/19 0:00	2013/6/22 0:00	Bob Sechler
288809	S & T IN	2014/7/29 0:00	2014/8/1 0:00	Maria Armental
205304	AT&T	2016/1/26 0:00	2016/1/29 0:00	Chelsey Dulaney
206384	AM STATES WATER	2016/5/4 0:00	2016/5/7 0:00	Austen Hufford
338133	J & J SNACK FOOD	2013/7/29 0:00	2013/8/1 0:00	Anna Wilde Mathews
252819	S & T IN	2014/1/28 0:00	2014/1/31 0:00	Michael Calia
235566	S & T IN	2016/1/26 0:00	2016/1/29 0:00	Ezequiel Minaya
310481	TRAVELERS	2014/10/21 0:00	2014/10/24 0:00	Chelsey Dulaney
397872	GE	2017/4/21 0:00	2017/4/24 0:00	"Joshua Jamerson, Thomas Gryta"
375772	UNITED AIRLINES	2013/7/25 0:00	2013/7/28 0:00	Susan Carey
305657	AT&T	2016/4/26 0:00	2016/4/29 0:00	Jeff Bennett
285851	STATE STREET	2016/1/27 0:00	2016/1/30 0:00	"Anne Steele, Joseph Walker"
359712	AT&T	2013/4/23 0:00	2013/4/26 0:00	"Tess Stynes, William Launder"
83453	EXPRESS SCRIPTS	2016/10/25 0:00	2016/10/28 0:00	Anne Steele
342571	AT&T	2017/4/25 0:00	2017/4/28 0:00	Julie Jargon
381853	AUTONATION	2015/2/3 0:00	2015/2/6 0:00	Christina Rogers
88280	ESTEE LAUDER	2015/11/2 0:00	2015/11/5 0:00	"Anne Steele, Serena Ng"
404367	DISNEY WALT	2014/11/6 0:00	2014/11/9 0:00	Ben Fritz
308302	AT&T	2015/1/27 0:00	2015/1/30 0:00	Tripp Mickle
245494	S & T IN	2016/1/26 0:00	2016/1/29 0:00	Ezequiel Minaya
333185	REGIONS FINANCIAL	2015/7/21 0:00	2015/7/24 0:00	Gautham Nagesh
316440	CHIPOTLE	2017/2/2 0:00	2017/2/5 0:00	Julie Jargon
296051	BEST BUY CO	2015/5/21 0:00	2015/5/24 0:00	Drew FitzGerald
228530	TARGET	2016/2/24 0:00	2016/2/27 0:00	Judy McKinnon
300168	EXXON MOBIL	2014/5/1 0:00	2014/5/4 0:00	Michael Calia
264560	BE AEROSPACE	2016/4/26 0:00	2016/4/29 0:00	"Austen Hufford, Ted Mann"
83531	EL POLLO LOCO	2016/3/10 0:00	2016/3/13 0:00	Maria Armental
188319	DOLLAR GENERAL	2014/6/3 0:00	2014/6/6 0:00	Anna Prior
385885	NOW	2016/5/4 0:00	2016/5/7 0:00	Maria Armental
183817	S & T	2014/1/28 0:00	2014/1/31 0:00	John Kell
249954	S & T	2014/4/29 0:00	2014/5/2 0:00	Tess Stynes
151120	EMPLOYERS	2015/7/29 0:00	2015/8/1 0:00	"Anna Wilde Mathews, Chelsey Dulaney"
261914	CUMMINS	2016/8/2 0:00	2016/8/5 0:00	Joshua Jamerson
375115	AT&T	2015/7/23 0:00	2015/7/26 0:00	"Angela Chen, Susan Carey"
360574	S & T IN	2015/10/20 0:00	2015/10/23 0:00	"Doug Cameron, Lisa Beifuss, Lisa Beilfuss"
306172	DOMINOS PIZZA	2016/2/25 0:00	2016/2/28 0:00	"Joshua Jamerson, Julie Jargon"
296902	SEMPRA ENERGY	2015/8/4 0:00	2015/8/7 0:00	Tess Stynes
306185	S & T IN	2013/4/23 0:00	2013/4/26 0:00	Saabira Chaudhuri
307305	VERIZON COMMUNICATIONS	2016/4/21 0:00	2016/4/24 0:00	"Anne Steele, Ryan Knutson"
200318	PHILIP MORRIS INTERNATIONAL	2014/10/16 0:00	2014/10/19 0:00	Michael Calia
306231	AT&T	2016/4/26 0:00	2016/4/29 0:00	Tess Stynes
276987	WESTERN UNION	2016/8/3 0:00	2016/8/6 0:00	Rhiannon Hoyle
257157	VISA	2016/10/24 0:00	2016/10/27 0:00	"Josh Beckerman, Robin Sidel"
86668	BIG LOTS	2015/5/29 0:00	2015/6/1 0:00	Lisa Beilfuss
338670	S & T IN	2015/4/21 0:00	2015/4/24 0:00	Angela Chen
254832	MGM RESORTS INTERNATIONAL	2016/5/5 0:00	2016/5/8 0:00	Tess Stynes
116239	S & T IN	2014/1/28 0:00	2014/1/31 0:00	Friedrich Geiger
374978	SCHOLASTIC	2014/3/20 0:00	2014/3/23 0:00	Tess Stynes
289352	UNIT	2015/11/3 0:00	2015/11/6 0:00	Chelsey Dulaney
271696	TIME	2016/8/4 0:00	2016/8/7 0:00	Joshua Jamerson
203858	HIGHER ONE	2013/2/12 0:00	2013/2/15 0:00	Paul Ziobro
306391	NOW	2015/8/5 0:00	2015/8/8 0:00	"Luciana Magalhaes, Will Connors, William Connors"
